"id","song","artist","tonality","capo","chords"
1746393,Lava - Lava,Misc Cartoons,"",0,"C,G7,F,C,G7,C,G7,F,C,G7,C,G7,F,C,G7,F,C,G7,C,F,C,F,G7,C,C,G7,F,C,G7,C,G7,F,C,G7,C,G7,F,C,G7,C,G7,F,C,G7,F,C,G7,C,F,C,F,G7,C,C,G7,F,C,G7,C,G7,F,C,G7,C,G7,F,C,G7,F,C,G7,C,F,C,F,G7,C,C,G7,F,C,G7,C,G7,F,C,G7,F,C,G7,C,F,C,F,G7,C,F,G7,C,F,G7,C"
1746508,Vincent,Don McLean,G,0,"G,Am,C,D7,G,Am,C,D7,G,C,G,Am,D7,G,Em,Am7,D7,Em,A7,Am7,D7,G,G,Am,C,D7,G,Am,C,D7,G,Am,D7,G,Em,Am7,D7,Em,A7,Am7,D7,G,G,Am7,D7,G,Em,Am7,Cm6,G,F7,E7,Am7,C,D7,G,G,Am,C,D7,G,Am,C,D7,G,Am,D7,G,Em,Am7,D7,Em,A7,Am7,D7,G,G,Am,C,D7,G"
1746537,"7 Years",Lukas Graham,"",0,"Gm,Gm,Eb,F,Bb,Bb,Gm7,Bb,Eb,F,Gm7,Bb,Eb,Gm,Bb,Eb,F,Gm,Bb,Eb,F,Gm7,Bb,Eb,F,Gm7,Bb,Eb,Gm,Bb,Eb,F,Gm,Gm,Bb,Eb,F,Gm,Gm7,Bb,Eb,Eb,F,Gm,Gm7,Bb,Eb,Gm,Bb,Eb,F,Gm,Gm,Bb,Eb,F,Gm,Gm7,Bb,Eb,Eb,F,Gm,Gm7,Bb,Eb,Gm7,Bb,Eb,F,Gm,Gm7,Bb,Eb,Bb,Gm,F,Bb,Bb,Eb,F,Gm,Gm,Bb,Eb,F,Gm,Gm7,Bb,Eb,F,Gm7,Gm7,Bb,Eb,Gm7,Bb,Eb,F,Gm7,Gm7,Bb,Gm7,Bb,Eb,F,Gm7,Gm7,Bb,Gm,Bb,Eb,F,Gm,Bb,Eb,Bb,Gm,F,Bb"
1746584,Burning House,Cam,"",5,"Em,G,C,Em,C,G,D,Em,D,G,C,G,C,G,D,Em,G,C,Em,C,D,Em,D,C,G,C,D,C,Em,G,C,C,Em,G,C,G,D,Em,G,C,G,D,Em,G,C,C,G,D,Em,G,C,Em,C,D,Em,D,C,G,C,D,C,Em,G,C,C,Em,G,C,G,D,Em,G,C,G,D,Em,G,C,C,G,D,G,C,C,G,D,G,C,C,G,D,G,C,C,G,D,G,D,Em,G,C,G,D,Em,G,C,C,G,D"
1747044,Cinta Terbaik,Cassandra,G,1,"G,G,C,D,G,G,C,D,G,D,Em,C,D,G,D,Em,Am,D,G,C,D,Bm,E,Am,D,G,C,D,B,Em,Am,D,G,C,D,G,G,C,D,G,D,Em,C,D,G,D,Em,Am,D,G,G7,C,D,Bm,E,Am,D,G,C,D,B,Em,Am,D,G,Em,Am,D,G,Em,Am,D7,C,D,Bm,E,Am,D,G,C,D,B,Em,Am,D,G,D,C,D,Bm,E,Am,D,G,C,D,B,Em,Am,D,G,Em,Am,D,G,Em,Am,D,G"
1748455,Ilysb,LANY,D,3,"D,Bm,A,G,D,Bm,A,G,A,Bm,G,A,Bm,G,D,Bm,A,G,D,Bm,A,G,D,Bm,A,G,D,Bm,A,G,A,Bm,G,A,Bm,G,D,Bm,A,G,D,Bm,A,G,D,Bm,A,G,D,Bm,A,G,A,Bm,G,A,Bm,G,D,Bm,A,G,D,Bm,A,G,D,Bm,A,G,D,Bm,A,G,A,D,Bm,A,G"
1748533,The Lion And The Lamb,Bethel Live,"",1,"G,Am,C,G,Am,C,G,Am,C,Em,Am,C,D,G,D/F#,Em,C,D,G,D/F#,Em,C,D,C,D,G,Am,C,G,Am,C,Em,Am,C,D,G,D/F#,Em,C,D,G,D/F#,Em,C,D,C,D,Am,Am,C,D,Am,C,D,Am,C,D,Am,C,D"
1749374,Locked Away,R. City,"",1,"C,Am,F,C,G,C,C,Am,F,C,G,C,C,F,Am,G,C,F,Am,G,C,Am,F,C,G,C,C,Am,F,C,G,C,C,Am,F,C,G,C,C,Am,F,C,G,C,C,F,Am,G,C,F,Am,G,C,Am,F,C,G,C,C,Am,F,C,G,C,C,Am,F,C,G,C,C,Am,F,C,G,C,C,Am,F,G,C,Am,F,G,C,Am,F,C,G,C,C,Am,F,C,G,C,C,Am,F,C,G,C,C,Am,F,C,G,C,C,Am,F,C,G,C"
1749746,Nothing Else Matters,Metallica,Em,0,"Em,Am,C,D,Em,Em,D,C,Em,D,C,Em,D,C,G,B,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,C,A,D,C,A,D,C,A,D,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,C,A,D,C,A,D,C,A,D,Em,Em,Am,C,D,Em,Em,Am,C,D,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,C,A,D,C,A,D,C,A,D,C,A,D,C,A,D,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em,Em,D,C,Em,D,C,Em,D,C,G,B7,Em"
1750515,One Last Cry,Brian McKnight,"",6,"C,Dm,Em,F,G,Am,F,G,C,Dm,Em,F,G,C,Dm,Em,F,G,C,Dm,Em,Emaj7,Am,Dm,G,C,Em,F,Em,F,Emaj7,Am,Dm,G,C,F,G,C,Dm,Em,F,G,C,Dm,Em,F,G,C,Dm,Em,Emaj7,Am,Dm,G,C,Em,F,Em,F,Emaj7,Am,Dm,Em,Fm,Gm,Ab,Gb,Ab,C,Dm,Em,F,G,Am,Dm,G,C,Em,F,Em,F,Emaj7,Am,F,G,F,Em,Dm,G,C"
1751296,Paano Ba Ang Magmahal,Sarah Geronimo,"",0,"C,Am,F,C,C,Am,F,C,Am,G,F,Fm,C,Em,Am,F,Fm,C,Em,Am,F,Fm,C,Am,F,C,Am,G,F,Fm,C,Em,Am,F,Fm,C,Em,Am,F,Fm,Am,G,Am,Am,F,Fm,C,Em,Am,F,Fm,C,Em,Am,F,Fm,C,Em,Am,F,Fm,C,Em,Am,F,Am,F,F,Fm"
1751416,River,Leon Bridges,"",6,"D,G,D,G,D,G,D,A,D,G,D,G,Em,Em,G,D,Em,G,D,G,D,D,G,Em,Em,G,D,Em,G,D,D,D,D,G,D,G,Em,G,D,Em,G,D"
1751760,I Love You So,The Walters,Bb,0,"Cm7,Bb,Cm7,Bb,Cm7,Bb,Cm7,Bb,Cm7,Bb,Cm7,Bb,Cm7,F,Bb,D/F#,Cm7,F,Bb,D/F#,Cm7,F,Bb,D/F#,Cm7,F,Bb,D/F#,Cm7,F,Bb,D/F#,Cm7,Bb,Cm7,Bb,Cm7,Bb,Cm7,Bb,Cm7,F,Bb,D/F#,Cm7,F,Bb,D/F#,Cm7,F,Bb,D/F#,Cm7,F,Bb,D/F#,Cm7,F,Bb,D/F#"
1752571,First Love Late Spring,Mitski,C,0,"C,C,C,C,C,Em,F,G,C,Em,F,G,C,Em,F,G,C,Em,F,G,C,Em,F,G,G#dim,Am,Em,F,Dm,C,E,F,G,C,E,F,G,C,E,F,G,C,E,F,G,C,Am,E,F,C,C,E,F,G,Am,G#dim,C,E,F,G,Am,G#dim,G,F,C,G,C,F,C,G,G#dim,Am,C,F,C,Am,G,Dm,C,C,E,F,G,C,E,F,G,C,E,F,G,C,E,F,G,C#,F,F#,G#,C#,F,F#,G#,C,E,F,G,C,E,F,G,C,Am,E,F,C,C,E,F"
1752782,The Less I Know The Better,Tame Impala,C#m,0,"C#m,B,E,G#m,B,C#m,B,E,G#m,C#m,B,E,G#m,C#m,B,E,G#m,C#m,B,E,G#m,C#m,B,E,G#m,C#m,B,E,G#m,C#m,B,B,E,E,C#m,D,E,C#m,D,B,E,C#m,D,E,C#m,D,C#m,C#m,B,E,G#m,G#m,C#m,B,E,G#m,C#m,B,E,G#m,C#m,B,B,E,G#m,C#m,B,B,E,E,C#m,D,E,C#m,D,E,G#m,C#m,A,E,G#m,C#m,A,E,G#m,C#m,A,E,G#m,C#m,A,E,G#m,C#m,A,E,G#m,C#m,A,E,G#m,C#m,A"
1752864,"7 Years",Lukas Graham,Gm,3,"Em,G,C,D,Em,G,C,Em,G,C,D,Em,G,C,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,D,Em,D,G,C,Em,D,G,C,D,Em,D,G,C,Em,G,C,D,Em,G,C,C,D,Em,D,C,D,Em,Bsus4,B,C,D,Em,D,C,D,Em,C,Em,D,G,C,D,Em,D,G,C,Em,G,C,D,Em,D,G,C,Em,D,G"
1754267,Fire And The Flood,Vance Joy,F,0,"F,F,Bb,F,F,Bb,F,Bb,F,C,Dm,Bb,F,Dm,Bb,F,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,F,Bb,F,F,Bb,F,Bb,F,C,Dm,Bb,F,Dm,Bb,F,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Bb,C,Dm,Bb,C,F,C,Dm,Bb,F,Dm,Bb,F,Dm,Bb,F,C,Dm,Bb,F,C,Dm"
1754545,Freaks,Surf Curse,D,0,"A,F#m,D,A,F#m,A,F#m,A,F#m,D,A,D,A,A,F#m,A,F#m,A,F#m,D,A,D,A,A,F#m"
1755252,Rahasia Hati,Element (Indonesia),A,0,"C,F#m,B,Em,A,Dm,G,C,F#m,B,Em,A,Dm,G,A,F#,Bm,E,A,G,F#,Bm,E,G,F#m,B,Em,A,Dm,G,C,A,Dm,C,E,F#,Bm,E,A,G,F#,Bm,E,C#m,F#,Bm,E,A,G,F#,Bm,E,G,F#m,B,Em"
1755416,Because Of You,Kelly Clarkson,"",2,"G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,D,D,D,D,D,Em,C,D,Em,C,D,Em,C,D,Em,D,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,D,D,D,D,D,Em,C,D,Em,C,D,Em,C,D,Em,D,Em,C,D,Em,C,D,Em,C,D,Em,C,D,D,D,D,D,D,Em,C,D,Em,C,D,Fm,Db,Eb,Fm,Db,Eb,Fm,Db,Eb,Fm,Eb,Ab,Fm,Eb,Ab,Fm,Eb"
1755529,Tulad Mo,TJ Monterde,"",0,"A,C#m,D,E,A,C#m,D,E,A,C#m,D,G,E,A,C#m,D,E,A,C#m,D,E,Bm,A,D,E,A,A,C#m,D,E,A,C#m,D,E,A,C#m,D,G,E,A,C#m,D,E,A,C#m,D,E,Bm,A,D,E,Bm,A,Bm,A,Bm,A,D,E,A,C#m,D,E,A,C#m,D,E,A,C#m,D,E,A,C#m,D,E,Bm,A,D,E,A,C#m,D,E,A,C#m,D,E,A"
1755700,Lieblingsmensch,Namika,Em,5,"Em,G,C,D,Em,G,C,D,Em,G,C,D,Em,G,C,D,Em,G,C,D,Em,G,C,D,Em,G,C,D,Em,G,C,D,Em,Em,G,C,D,Em,G,C,D,Em,G,C,D,Em,G,C,D,Em,G,C,D,Em,G,C,D,Em,G,C,D,Em,G,C,D"
1756131,Ride,twenty one pilots,G,0,"G,Am,Em,C,G,Am,Em,D,G,Am,Em,C,G,Am,Em,D,G,Am,Em,C,G,Am,Em,D,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,D,G,Am,Em,C,G,Am,Em,D,G,Am,Em,C,G,Am,Em,D,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,D,G,Am,D,Em,Am,Em,D,D,G,Am,D,Em,Am,Em,D,D,D,G,Am,Em,C,G,Am,Em,C,G,Am,Em,C,G,Am,Em,D,G,Am,Em,C,G,Am,Em,D,G,G,Am,D,Em,Am,Em,D,D,G,Am,D,Em,Am,Em,D,D,G"
1756276,Drag Me Down,One Direction,"",0,"Em7,G,D,Cadd9,Em7,G,D,Cadd9,Em7,Cadd9,G,D,Em7,Cadd9,D,Cadd9,Em7,Em7,G,D,Cadd9,Em7,G,D,Cadd9,Em7,Em7,G,D,Cadd9,Em7,G,D,Cadd9,Em7,G,G,D,Cadd9,Em7,G,D,Cadd9,Em7,Em7,G,D,Cadd9,Em7,G,D,Cadd9,Em7,Cadd9,G,D,Em7,Cadd9,D,Cadd9,Em7,Em7,G,D,Cadd9,Em7,G,D,Cadd9,Em7,G,D,Cadd9,Em7,Em7,G,D,Cadd9,Em7,G,D,Cadd9,Em7,G,D,Cadd9,Em7"
1756312,Drag Me Down,One Direction,"",1,"Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm,G,A,Em,Bm"
1756319,Drag Me Down,One Direction,"",3,"Am,F,G,Dm,Am,F,G,Dm,Am,F,G,Dm,Am,F,G,Dm,Am,F,G,Dm,Am,F,G,Dm,Am,F,G,Dm,Am,F,G,Dm,Am,Am,F,G,Dm,Am,Am,F,G,Dm,Am,F,G,Dm,Am,F,G,Dm,Am,F,G,Dm,Am,F,G,Dm,Am,F,G,Dm,Am,F,G,Dm,Am,Am,F,G,Dm,Am,Am,F,G,Dm,Am,F,G,Dm,Am,F,G,Dm,Am,F,G,Dm,Am,F,G,Dm,Am,Am,F,G,Dm,Am,Am,F,G,Dm,Am,Am,F,G,Dm,Am,Am,F,G,Dm,Am"
1757938,O Come To The Altar,Elevation Worship,B,4,"G,G,G,Em,Cadd9,G,G,Em,Cadd9,G,Am7,Em,C,G,Am7,Em,C,G,G,G,Em,Cadd9,G,G,Em,Cadd9,G,Am7,Em,C,G,Am7,Em,C,G,G,Em,Gsus4,G,Em,Cadd9,G,Gsus4,G,Em,Cadd9,G,G,Am7,Em,C,G,Am7,Em,C,G,G,Am7,Em,C,G,Am7,Em,C,G,G,Am7,Em,C,G,G,G,Fmaj7,G,G,C,G"
1758125,Sugar,Robin Schulz,Bbm,1,"Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Em,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Em,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Am,Am,Em,C,D,Em,Am,Em,C,D,Am"
1758486,Here,Alessia Cara,"",4,"Am,Am,Dm,Am,E,Am,Dm,Am,E,Am,Dm,Am,E,Am,Dm,Am,E,Am,Dm,Am,E,Am,Dm,Am,E,Am,Dm,Am,E,Am,Dm,Am,E,Am,Dm,Am,E,Am,Dm,Am,E,Am,Dm,Am,E,Am,Dm,Am,E,Am,Dm,Am,E,Am,Dm,Am,E,Am,Dm,Am,E,Am,Dm,Am,E,Dm,Am,E,Dm,Am,Dm,Am,E,Am,Dm,Am,E,Am,Dm,Am,E,Am,Dm,Am,E,Am,Dm,Am,E,Am"
1759066,December,Neck Deep,D,0,"Dsus2/F#,A,Bm,G,Dsus2/F#,A,Bm,G,Dsus2/F#,A,Bm,G,Dsus2/F#,A,Dsus2/F#,A,Bm,G,Dsus2/F#,A,Bm,G,Dsus2/F#,A,Bm,G,Dsus2/F#,A,Dsus2/F#,G,Dsus2/F#,A,Bm,G,Dsus2/F#,A,Bm,G,Dsus2/F#,A,Bm,G,Dsus2/F#,A,Bm,G,Dsus2/F#,A,Bm,G,Dsus2/F#,A,Bm,G,Dsus2/F#"
1759927,Cant Help Falling In Love,twenty one pilots,"",0,"C,C,Em,Am,F,C,G,F,G,Am,F,C,G,C,C,Em,Am,F,C,G,F,G,Am,F,C,G,C,Em,B7,Em,B7,Em,B7,A7,Dm,G,C,Em,Am,F,C,G,F,G,Am,F,C,G,C,Em,B7,Em,B7,Em,B7,A7,Dm,G,C,Em,Am,F,C,G,F,G,Am,F,C,G,C,F,G,Am,F,C,G,C,F,G,Am,F,C,G,C"
1760063,Resurrecting,Elevation Worship,Gb,6,"C,Em,D,D,C,Em,D,D,C,Em,D,C,G,C,Em,D,C,G,C,Em,D,C,G,C,Em,D,C,G,C,G,D,C,G,D,C,G,D,C,G,D,C,Em,D,C,G,C,Em,D,C,G,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,Em,D,C,G,C,Em,D,C,G,C,G,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,G,D,Em,C,G,D,Em,C,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,G,D,Em"
1760075,Die A Happy Man,Thomas Rhett,"",0,"D,Bm,G,D,D,Bm,G,D,Bm,G,D,Bm,Bm,G,D,Bm,G,D,Em,D/F#,G,D,Em,D/F#,G,A,Bm,G,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,Bm,G,D,Bm,G,D,Bm,G,D,Bm,G,D,Em,D/F#,G,D,Em,D/F#,G,A,Bm,G,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,G,Gm,D,A,Bm,G,Gm,D,A,Bm,G,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D,D,Bm,G,D"
1760743,River,Leon Bridges,"",4,"E,Asus2,E,Asus2,E,Asus2,E,Asus2,E,Asus2,F#m,F#m,E,F#m,F#m,E,E,Asus2,E,Asus2,F#m,F#m,E,F#m,F#m,E,E,Asus2,E,E,Asus2,E,Asus2,F#m,F#m,E,F#m,F#m,E"
1761018,The Lazy Song,Bruno Mars,G,4,"G,D,C,G,D,C,G,D,C,G,B7,C,G,D,C,G,D,C,G,D,C,G,D,C,Am,Bm,C,D,G,D,C,G,D,C,G,D,C,G,B7,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,G,D,C,Am,Bm,C,D,G,D,C,G,D,C,G,D,C,G,B7,C,Am,D,Em,Am,D,Em,Am,D,Em,Am,D,Em,G,D,C,G,D,C,G,D,C,G,B7,C,G,D,C,G,D,C,G"
1761302,One Call Away,Charlie Puth,Db,1,"C,G,Am7,F,C,G,C,G,Am7,F,C,Am,G,C,F,Am,G,C,F,Am,G,C,F,F,G,C,G,Am7,F,C,G,C,G,Am7,F,C,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,F,G,C,G,Am7,F,C,G,C,G,Am7,F,C,F,Am,G,F,Am,G,F,Am,G,F,G,C,G,Am7,F,C,G,C,E7,Am7,F,C,G,Am7,F,C,G,C,G,Am7,F,C,F,C"
1761460,Still,Hillsong Worship,G,5,"C,Em,D,G,D/F#,Em,C,A,Dsus4,D,C,Am,A,D,C,D,Gsus4,G,C,D,Em,C,D,Gsus4,G,D/F#,D/F#,C,G,D/F#,Em,C,A,Dsus4,D,C,Am,A,D,C,D,Gsus4,G,C,D,Em,C,D,Gsus4,G,D/F#,D/F#,Gsus4,G,C,D,Gsus4,G,C,D,Em,C,D,Gsus4,G,D/F#,D/F#,C,C,Em,D,C,Em,D,G,D/F#,Em,C,A,Dsus4,D,C,Am,A,D,C,D,Gsus4,G,C,D,Em,C,D,Gsus4,G,D/F#,D/F#,Gsus4,G,C,D,Gsus4,G,C,D,Em,C,D,Gsus4,G,D/F#,C,D,C"
1761975,Spongebob Squarepants - Campfire Song Song,Misc Cartoons,"",3,"G,C,G,G,C,G,G,C,G,A7,D7,G,C,G,G,C,G,G,C,G,A7,D7"
1762199,I Took A Pill In Ibiza,Mike Posner,"",0,"Bb,Bb,F,D#,Bb,Bb,F,Bb,D#,F,Bb,Gm,F,D#,Bb,Gm,F,D#,D#,Bb,F,D#,Bb,Bb,F,D#,Bb,Bb,F,D#,Bb,Bb,F,D#,Bb,Gm,F,D#,Bb,Gm,F,D#,D#,Bb,F,D#,Bb,Bb,F,D#,Bb,Bb,F,D#,Bb,F,D#,Bb,Bb,F,D#,Bb,Gm,F,D#,Bb,Gm,F,D#,D#,Bb,F,D#,Bb,Bb,F,D#,Bb"
1762333,The Sound Of Silence,Disturbed,F#m,0,"D,A,D,A,F#m,E,F#m,D,A,D,A,D,A,F#m,E,F#m,F#m,E,F#m,D,A,D,A,D,A,F#m,A,E,F#m,F#m,E,F#m,D,A,D,A,D,A,F#m,E,F#m,F#m,E,F#m,D,A,D,A,D,A,F#m,A,E,F#m,F#m,E,F#m,D,A,D,A,D,A,F#m,E,F#m"
1762761,Sila,Sud,D,0,"Dmaj7,C#m7,Bm7,G,Esus4,E,F#,G#m,Am,C#7,Dmaj7,Dmaj7,C#m7,C#m7,Dmaj7,C#m7,Dmaj7,C#m7,Bm7,C#m7,Bm7,C#m7,Bm7,C#m7,Bm7,C#m7,Esus4,E,Dmaj7,C#m7,Bm7,C#m7,Dmaj7,C#m7,Bm7,Esus4,Dmaj7,C#m7,Dmaj7,C#m7,Cm7,Bm7,C#m7,Cm7,Bm7,C#m7,Cm7,Bm7,C#m7,Bm7,C#m7,Esus4,E,Dmaj7,C#m7,Bm7,C#m7,Dmaj7,C#m7,Bm7,Esus4,E,F#,G#m,C#7,C#7,F#,G#m,C#7,F#,G#m,Am,F#,F#,Dmaj7,C#m7,Bm7,C#m7,Dmaj7,C#m7,Bm7,Esus4,E,Dmaj7,C#m7,Bm7,C#m7,Dmaj7,C#m7,Bm7,Esus4,E,Dmaj7,Dmaj7,C#m7,Esus4,E,Dmaj7"
1763045,What Do You Mean,Justin Bieber,"",1,"Cadd9,G,Em,D,Cadd9,Cadd9,G,Em,D,C,Cadd9,G,Em,D,C,Cadd9,G,Em,D,C,Cadd9,G,Em,D,C,Cadd9,G,Em,D,Cadd9,C,G,Em,D,Cadd9,C,G,Em,D,Cadd9,C,G,Em,D,Cadd9,Cadd9,G,Em,D,C,Cadd9,G,Em,D,Cadd9,C,G,Em,D,Cadd9,C,G,Em,D,Cadd9,C,G,Em,D,Cadd9,C,G,Em,D,Cadd9,C,G,Em,D,Cadd9,C,G,Em,D,Cadd9,C,G,Em,D,Cadd9,C,G,Em,D,Cadd9,C,G,Em,D,Cadd9,C,G,Em,D,Cadd9,C"
1763927,Rise Up,Andra Day,C,1,"C,G,Am,F,C,G,Am,F,C,G,Am,F,F,C,G,Am,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,F,C,G,Am,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F"
1764430,Death Of A Bachelor,Panic! At the Disco,Am,0,"Am,C,D,Dm,F,Fm,G,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,F,Fm,C,A7,Dm,D,G,Am,D,F,C,Am,D,F,C,Am,D,F,C,Am,D,F,C,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,F,Fm,C,A7,Dm,D,G,Am,D,F,C,Am,D,F,C,Am,D,F,C,Am,D,F,C,Am,C,Dm,G,Am,D,F,C,Am,D,F,C,Am,D,F,C,Am,D,F,C"
1764660,Tuyo,Rodrigo Amarante,C#m,0,"C#m,D#m7b5,G#7,C#m,D#m7b5,G#7,C#m,C#7,F#m,B7,E,A,D#m7b5,G#7,C#m,F#m7b5,G#7,A,G#7,C#m,G#7,C#m"
1765474,Night Moves,Bob Seger & The Silver Bullet Band,"",1,"G,F,C,F,G,F,C,F,G,F,C,F,G,F,C,F,G,F,C,F,G,F,C,F,G,F,C,C,D,Em,D,C,C,D,Em,D,C,C,D,Em,D,C,G,F,C,F,G,F,C,F,G,F,C,F,G,F,C,F,G,F,C,F,G,F,C,C,D,Em,D,C,C,D,Em,D,C,C,D,Em,D,C,G,F,C,F,G,F,C,F,Em,Em,D,G,G7,Cmaj7,G,Cmaj7,F,D,G,G,C,Cmaj7,G,G,F,C,F,G,F,C,F,G,F,C,F,G,F,C,F,G,F,C,F,G,F,C,F,G,F,C,F,G,F,C,F,G,F,C,F,G,F,C,F,Em,Bm,Am,C,G,G"
1766172,Hotline Bling,Drake,Gb,6,"C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,C,Am,C,Am,Em,Em,C,Am,C,Am,Em,Em,Em,C,Am,Em,C,Am,Em,C,Am,Em,C,Am,Em"
1766350,Bakit Ba Ikaw,Michael Pangilinan,Eb,0,"Eb,Dm,Cm,F,Bb,G,Eb,Dm,Cm,F,Fsus,F,Eb,F,Bb,F,Bb,Cm,F,Bb,F,Bb,Eb,F,Dm,G,Cm,F,G,Cm,F,Eb,Bb,G,Eb,Dm,Cm,F,Bb,G,Eb,Dm,Cm,Fsus,F,Eb,F,Bb,F,Bb,Cm,F,Bb,F,Bb,Eb,F,Dm,G,Cm,F,G,Cm,F,Bb,C#m,Ab,Bb,Eb,Bb,F,Gb,E,Gb,B,Gb,B,C#m,Gb,B,Gb,B,E,Gb,Ebm,Ab,C#m,Gb,Ab,C#m,Gb,E"
1768040,Head Over Boots,Jon Pardi,"",0,"G,G,G,G,G,D,Em,C,Cm,G,D,Em,C,Cm,G,D,C,G,D,Em,C,Cm,G,D,C,G,D,Em,C,Cm,G,G,G,D,D,Em,Em,C,C,G,Dm7,C,Cm,G,D,Em,C,Cm,G,D,Em,C,Cm,G,G,G,D,D,Em,Em,C,Cm,G,D,C,Cm,G"
1768136,My Church,Maren Morris,"",0,"A,D,A,A,D,A,A,E,A,D,A,A,E,D,A,A,D,A,A,E,A,D,F#m,D,A,E,A,A,D,A,A,E,A,D,F#m,A,E,D,A,A,D,A,A,E,A,D,F#m,D,A,E,A,A,D,F#m,D,A,E,A,A,D,A,A,E,A,D,F#m,D,A,E,A,A,D,A,A,E,A,D,F#m,D,A,E,F#m,D,A,E,F#m,D,A,E,A"
1768241,Im Only Sleeping,The Beatles,"",0,"Eb,Ab,Db,Gb,Bb,Eb,Em,Am,G,C,G,B7,Em,Am,G,C,G,C,Am7,G,Am7,Bm7,Am7,Cmaj7,E,G,B,G,Em,Am,G,C,G,B7,Em,Am,G,C,G,C,Am7,G,Am7,Bm7,Am7,Cmaj7,E,G,B,G,Em,E,G,B,E,Fmaj7,E7,Am,Fmaj7,Em,Am,G,C,G,B7,Em,Am,G,C,G,C,Am,G,Am7,Bm7,Am7,Cmaj7,Em,Fmaj7,E7,Am,Fmaj7,Em,Am,G,C,G,B7,Em,Am,G,C,G,C,Am7,G,Am7,Bm7,Am7,Cmaj7,E,G,B,E,Em"
